Dataset,Method,DiversityWeight,Epochs,LatentDim,Heads,Temperature,NumSelected,AccuracyMean,AccuracyStd,NMIMean,NMIStd
coil20,ICL,0.6,100,512,1,0.08,250,0.6365277777777778,0.024667347025151668,0.7495293594627258,0.011723525493286063
coil20,ICL,0.8,100,512,1,0.07,250,0.6365277777777778,0.03122329105525215,0.7475149178978576,0.0102112258226437
coil20,ICL,0.7,100,512,1,0.07,300,0.6364583333333333,0.03146339179345019,0.7558556434584822,0.012423199164616962
coil20,ICL,0.45,100,512,1,0.13,300,0.6364583333333333,0.032909267218021725,0.7515171594797774,0.012094469769986904
coil20,ICL,0.2,100,512,1,0.01,300,0.6362152777777779,0.04092056241825793,0.7355022931926588,0.01794561074315357
coil20,ICL,0.55,100,512,1,0.06,150,0.6361805555555555,0.0333715781757212,0.7462445604072616,0.016065244806295276
coil20,ICL,0.1,100,512,1,0.08,200,0.6361458333333333,0.03531813294960956,0.7386975712775496,0.017828305126428697
coil20,ICL,0.1,100,512,1,0.08,200,0.6361458333333333,0.03531813294960956,0.7386975712775496,0.017828305126428697
coil20,ICL,0.15,100,512,1,0.04,200,0.6360069444444444,0.03439097201889359,0.7594649909890611,0.018125175946036173
coil20,ICL,0.65,100,512,1,0.02,200,0.6360069444444444,0.02939500156315947,0.7415282130291063,0.01154422756639724
coil20,ICL,0.2,100,512,1,0.19,300,0.6359722222222224,0.028751677353109052,0.7514715453190162,0.012683371008874822
coil20,ICL,0.55,100,512,1,0.06,250,0.6359722222222223,0.03225513166177621,0.7495093776088431,0.012321770012407687
coil20,ICL,0.65,100,512,1,0.09,300,0.6359375,0.03739689723030112,0.7611805807560086,0.016274921947702678
coil20,ICL,0.4,100,512,1,0.06,150,0.6357638888888888,0.03879483915101449,0.7811749270741892,0.018380039844811857
coil20,ICL,0.7,100,512,1,0.07,50,0.6357291666666666,0.026496013377918567,0.7186803860099702,0.006974489427617841
coil20,ICL,0.25,100,512,1,0.1,300,0.6356944444444445,0.04001133134253932,0.7590808709748484,0.014534048981781462
coil20,ICL,0.8,100,512,1,0.08,300,0.6356944444444445,0.04349152038822064,0.7569906462679066,0.015600527132090874
coil20,ICL,0.5,100,512,1,0.05,200,0.6356944444444443,0.040186918592073295,0.752942977537256,0.014756014498692197
coil20,ICL,0.5,100,512,1,0.05,200,0.6356944444444443,0.040186918592073295,0.752942977537256,0.014756014498692197
coil20,ICL,0.35,100,512,1,0.07,200,0.6355555555555554,0.038740789427063806,0.7509568340617195,0.018808004843594225
coil20,ICL,0.65,100,512,1,0.1,300,0.6355208333333333,0.025159862145775848,0.7494881765041643,0.012828913828350394
coil20,ICL,0.8,100,512,1,0.04,300,0.6354861111111112,0.042106417852658944,0.7475678880865001,0.01330487685049169
coil20,ICL,0.55,100,512,1,0.06,100,0.635451388888889,0.04505359195183382,0.7450233179693577,0.020204976232686238
coil20,ICL,0.65,100,512,1,0.05,250,0.6354513888888889,0.039268653540053614,0.7425278993922331,0.022403042811090026
coil20,ICL,0.8,100,512,1,0.04,50,0.6353819444444444,0.024004559872572672,0.7038576053641173,0.009483339685532801
coil20,ICL,0.75,100,512,1,0.03,250,0.6352430555555557,0.03611236309261298,0.763375054605764,0.015324707345958598
coil20,ICL,0.75,100,512,1,0.04,300,0.6352083333333334,0.032500519345328174,0.7547225682124848,0.012997282882335036
coil20,ICL,0.1,100,512,1,0.07,150,0.6352083333333333,0.03924938320267115,0.7717826902758224,0.015857550040999452
coil20,ICL,0.1,100,512,1,0.07,150,0.6352083333333333,0.03924938320267115,0.7717826902758224,0.015857550040999452
coil20,ICL,0.8,100,512,1,0.02,150,0.6350347222222223,0.03104133653192582,0.7476146106176659,0.0146292953654697
coil20,ICL,0.25,100,512,1,0.01,200,0.6350347222222222,0.035864189852995824,0.7312759632054057,0.015171961374910434
coil20,ICL,0.95,100,512,1,0.09,200,0.6350000000000001,0.033681199879289365,0.7585410240267763,0.017982983612990295
coil20,ICL,0.85,100,512,1,0.08,100,0.6349652777777777,0.03207497110238971,0.7340839098256066,0.01682616063287289
coil20,ICL,0.4,100,512,1,0.09,250,0.6349305555555556,0.03237712705725264,0.7499172961005474,0.01588640228546359
coil20,ICL,0.65,100,512,1,0.11,250,0.6348611111111111,0.046506836083194655,0.7512895761950734,0.018055328274760616
coil20,ICL,0.5,100,512,1,0.08,200,0.6347569444444445,0.040479901729854065,0.7478142678443416,0.015689344773955234
coil20,ICL,0.5,100,512,1,0.08,200,0.6347569444444445,0.040479901729854065,0.7478142678443416,0.015689344773955234
coil20,ICL,0.5,100,512,1,0.04,250,0.6347222222222222,0.030846937689417642,0.7467537196462886,0.011991886432114539
coil20,ICL,0.5,100,512,1,0.04,250,0.6347222222222222,0.030846937689417642,0.7467537196462886,0.011991886432114539
coil20,ICL,1.0,100,512,1,0.11,100,0.6347222222222222,0.028344905044386887,0.7406391795383016,0.009658879167257559
coil20,ICL,0.9,100,512,1,0.08,150,0.634548611111111,0.025782389845734,0.7517634778629569,0.00952157061456296
coil20,ICL,0.95,100,512,1,0.06,150,0.6344444444444444,0.033614554460901884,0.7460610017174034,0.01569303054262253
coil20,ICL,0.9,100,512,1,0.08,200,0.6343402777777778,0.03843389273447732,0.7522532539957195,0.013223870357438225
coil20,ICL,0.1,100,512,1,0.06,250,0.6343055555555556,0.030830048623836915,0.7541263767101727,0.015016303946448503
coil20,ICL,0.1,100,512,1,0.06,250,0.6343055555555556,0.030830048623836915,0.7541263767101727,0.015016303946448503
coil20,ICL,0.55,100,512,1,0.07,200,0.6342361111111112,0.03460612535429293,0.7526349343341464,0.014165572218298304
coil20,ICL,0.9,100,512,1,0.06,300,0.6342013888888889,0.028860725955883668,0.7484943408719685,0.013869390616656376
coil20,ICL,0.85,100,512,1,0.05,300,0.6341666666666667,0.03333232058646702,0.7388978003570544,0.014961686257154907
coil20,ICL,0.7,100,512,1,0.04,300,0.6339930555555554,0.029771729115932594,0.7561726335381572,0.01389216676542555
coil20,ICL,0.15,100,512,1,0.08,300,0.6338194444444444,0.02655566814829688,0.751591661406636,0.011815794779439778
coil20,ICL,0.55,100,512,1,0.06,300,0.6336111111111111,0.03725252704991889,0.7551870060925838,0.01754220176083017
coil20,ICL,0.8,100,512,1,0.1,50,0.6335416666666667,0.028566156025299033,0.7223272541841931,0.012009619105450182
coil20,ICL,0.85,100,512,1,0.02,300,0.6335069444444444,0.04035186851713406,0.7547007925540345,0.01718230319753111
coil20,ICL,0.25,100,512,1,0.02,300,0.6334722222222222,0.022197903360007824,0.7436275158518947,0.009457361280352392
coil20,ICL,0.3,100,512,1,0.04,150,0.6334375,0.023232540030759967,0.7480108899675496,0.012404546001269204
coil20,ICL,0.9,100,512,1,0.1,250,0.6334027777777778,0.03204911896190857,0.7560116330545368,0.015707188015536163
coil20,ICL,0.8,100,512,1,0.05,200,0.6334027777777778,0.026187922629843444,0.7402172074229538,0.013015104898364216
coil20,ICL,0.4,100,512,1,0.09,200,0.6333680555555556,0.024894138327545858,0.7396333318631744,0.007698807033589958
coil20,ICL,0.2,100,512,1,0.11,300,0.6333333333333334,0.03508766028564725,0.7609124165450809,0.015748164379820732
coil20,ICL,0.2,100,512,1,0.09,250,0.6332986111111111,0.03454990226509733,0.7446604692872593,0.016737521813496782
coil20,ICL,0.4,100,512,1,0.09,50,0.6332986111111111,0.029149693308585044,0.7130269040420217,0.011765459898028227
coil20,ICL,0.7,100,512,1,0.03,150,0.6332638888888888,0.03537913316167603,0.770682548937811,0.01439851652463726
coil20,ICL,0.45,100,512,1,0.04,100,0.6331249999999999,0.036896572472049284,0.7397065793611836,0.00990797936445069
coil20,ICL,0.85,100,512,1,0.02,100,0.6330555555555556,0.031658137252861034,0.756276787930926,0.01359993824650602
coil20,ICL,0.95,100,512,1,0.09,300,0.6330555555555555,0.035777977268249904,0.7700759604869349,0.018165368656847182
coil20,ICL,0.45,100,512,1,0.04,150,0.6327430555555555,0.02445615545701438,0.7505617280742383,0.013780481248433488
coil20,ICL,0.25,100,512,1,0.04,250,0.6327083333333333,0.036444044819116575,0.7664946965244899,0.015807808411749762
coil20,ICL,0.6,100,512,1,0.08,200,0.6324652777777777,0.03636852364284087,0.7456982023026909,0.014007843008361779
coil20,ICL,0.8,100,512,1,0.04,100,0.6324652777777777,0.032315832504801655,0.7291334411948952,0.014002851409745814
coil20,ICL,0.2,100,512,1,0.19,250,0.6324305555555556,0.03185002652769405,0.7458833200293583,0.014952110870223969
coil20,ICL,0.25,100,512,1,0.15,300,0.6324305555555556,0.025546779139114892,0.7398306664534544,0.016456915090437937
coil20,ICL,0.1,100,512,1,0.06,200,0.6324305555555554,0.03341071746710427,0.746697035142689,0.01563098191711148
coil20,ICL,0.1,100,512,1,0.06,200,0.6324305555555554,0.03341071746710427,0.746697035142689,0.01563098191711148
coil20,ICL,0.25,100,512,1,0.01,300,0.6321527777777777,0.026323108803839368,0.7363616464041095,0.010703324544578553
coil20,ICL,0.75,100,512,1,0.02,50,0.6321180555555557,0.020826243006417302,0.7157985797349625,0.00822867867221146
coil20,ICL,0.3,100,512,1,0.04,50,0.632013888888889,0.023917436914942348,0.7273577450124707,0.010790697149901555
coil20,ICL,0.75,100,512,1,0.08,300,0.6320138888888889,0.024715686558075572,0.7510936017491754,0.010621588196966732
coil20,ICL,1.0,100,512,1,0.02,150,0.6319791666666666,0.03099158198503563,0.7478424029511113,0.01468951693574822
coil20,ICL,0.1,100,512,1,0.04,200,0.6319791666666666,0.03157353736849701,0.7414101758191395,0.017426173240744556
coil20,ICL,0.1,100,512,1,0.04,200,0.6319791666666666,0.03157353736849701,0.7414101758191395,0.017426173240744556
coil20,ICL,0.45,100,512,1,0.12,300,0.631875,0.0316417573814285,0.7435196852426518,0.01508528680843329
coil20,ICL,0.1,100,512,1,0.02,300,0.6317708333333334,0.026590852696840347,0.745341512092328,0.014791787561207791
coil20,ICL,0.1,100,512,1,0.02,300,0.6317708333333334,0.026590852696840347,0.745341512092328,0.014791787561207791
coil20,ICL,0.55,100,512,1,0.07,250,0.6317708333333333,0.028907475157553417,0.7513714733940591,0.014344288175735413
coil20,ICL,0.5,100,512,1,0.05,100,0.6317013888888889,0.024878441934152302,0.7310176919802122,0.010472878091150696
coil20,ICL,0.5,100,512,1,0.05,100,0.6317013888888889,0.024878441934152302,0.7310176919802122,0.010472878091150696
coil20,ICL,0.2,100,512,1,0.19,200,0.6317013888888888,0.03315655889507152,0.7429400289301752,0.01401048737459811
coil20,ICL,1.0,100,512,1,0.11,300,0.6316666666666666,0.034228715112776364,0.7510322368196755,0.014414324494253368
coil20,ICL,0.35,100,512,1,0.11,300,0.6316319444444445,0.034671125597988316,0.755253736916967,0.013951195460657893
coil20,ICL,0.5,100,512,1,0.05,250,0.6315625,0.03839434745220791,0.7572708148593307,0.01523624783816968
coil20,ICL,0.5,100,512,1,0.05,250,0.6315625,0.03839434745220791,0.7572708148593307,0.01523624783816968
coil20,ICL,0.65,100,512,1,0.09,250,0.6315277777777779,0.029189309993578737,0.7527143062353707,0.012674479597000386
coil20,ICL,0.85,100,512,1,0.04,200,0.6315277777777778,0.021075445018220826,0.7328921831228663,0.011438180501639
coil20,ICL,0.95,100,512,1,0.1,200,0.6315277777777777,0.026640250225903772,0.7426272068014544,0.01214446410252881
coil20,ICL,0.45,100,512,1,0.09,300,0.6313888888888888,0.034531839172952654,0.7400802581684102,0.014541175076961054
coil20,ICL,0.3,100,512,1,0.08,100,0.6313888888888888,0.027107005324349665,0.7166885950449322,0.010868831443746223
coil20,ICL,0.45,100,512,1,0.06,250,0.6313541666666667,0.024269094676240426,0.7569285756042042,0.013989281271088116
coil20,ICL,0.25,100,512,1,0.08,200,0.6313541666666665,0.022090838827623187,0.7323429981308356,0.013000012298413077
coil20,ICL,0.2,100,512,1,0.09,300,0.6313194444444445,0.038990999376874245,0.7462507301450116,0.016933620229941885
coil20,ICL,0.7,100,512,1,0.1,300,0.6312847222222222,0.04757095242946368,0.7685664477157548,0.019308364474931325
coil20,ICL,0.4,100,512,1,0.09,300,0.63125,0.03178705187126776,0.7487397505461689,0.012674701461247568
coil20,ICL,0.35,100,512,1,0.11,200,0.6311111111111111,0.02975886889278183,0.7400409226384909,0.015504425166076854
coil20,ICL,0.3,100,512,1,0.01,200,0.6310416666666666,0.023634690024006342,0.7291643047659482,0.009785351273174387
coil20,ICL,0.75,100,512,1,0.05,250,0.6308333333333335,0.03077525185182422,0.7451336573451789,0.01567585128683389
coil20,ICL,0.3,100,512,1,0.03,250,0.6308333333333332,0.03290772850986545,0.7406227722503164,0.019496634272681015
coil20,ICL,0.75,100,512,1,0.06,200,0.6307291666666666,0.029679579840198905,0.7481123132241247,0.009259234083053973
coil20,ICL,0.95,100,512,1,0.1,300,0.6305902777777778,0.03895299465797302,0.7559183105610826,0.01679848929199046
coil20,ICL,0.3,100,512,1,0.1,250,0.630451388888889,0.05232641192950904,0.7608890792775309,0.01762107066903601
coil20,ICL,0.8,100,512,1,0.07,300,0.6303819444444445,0.034376665924839546,0.7439952238773982,0.011459222592696819
coil20,ICL,0.65,100,512,1,0.02,100,0.6303819444444444,0.025384651778397393,0.7211068986622671,0.012143296094244591
coil20,ICL,0.95,100,512,1,0.09,150,0.6303472222222222,0.026456510581716813,0.743348340170075,0.013575540675949785
coil20,ICL,0.95,100,512,1,0.02,50,0.6302777777777779,0.03899563722036379,0.7508509202477918,0.01630348070743041
coil20,ICL,0.9,100,512,1,0.07,200,0.6302430555555556,0.03131203333724852,0.7441689553904068,0.01207570786470615
coil20,ICL,0.35,100,512,1,0.09,150,0.6302430555555555,0.03510310197308376,0.7431411416027054,0.014625197538827059
coil20,ICL,0.9,100,512,1,0.04,100,0.6301736111111111,0.029798444418084206,0.7214366860353779,0.01234630647287945
coil20,ICL,0.45,100,512,1,0.05,300,0.6300694444444443,0.03701923038381372,0.7508823153940789,0.015227225936290457
coil20,ICL,0.6,100,512,1,0.07,100,0.6300694444444443,0.03918174699830911,0.7246702961407844,0.01563101933697986
coil20,ICL,0.25,100,512,1,0.11,250,0.6300347222222221,0.03939763642386479,0.7602296686131305,0.014057481340266489
coil20,ICL,0.15,100,512,1,0.1,200,0.6299305555555557,0.01975557137388444,0.7488087620519871,0.012727350966951033
coil20,ICL,0.15,100,512,1,0.1,300,0.6297916666666666,0.03931003360827806,0.759250147232111,0.017428495171460858
coil20,ICL,0.25,100,512,1,0.04,200,0.6297569444444445,0.033297343852609164,0.7684332917308543,0.014211024993979306
coil20,ICL,0.1,100,512,1,0.07,300,0.629652777777778,0.04341366530110702,0.7674658495268373,0.016495129432255423
coil20,ICL,0.1,100,512,1,0.07,300,0.629652777777778,0.04341366530110702,0.7674658495268373,0.016495129432255423
coil20,ICL,0.15,100,512,1,0.09,300,0.629652777777778,0.028957667191911902,0.7541105242307008,0.01163162692613437
coil20,ICL,0.75,100,512,1,0.04,150,0.6296527777777777,0.028428234991871828,0.7448758706597871,0.016037392433965212
coil20,ICL,0.1,100,512,1,0.15,300,0.6295138888888888,0.04046442624907299,0.7577885272229639,0.01610267630798798
coil20,ICL,0.1,100,512,1,0.15,300,0.6295138888888888,0.04046442624907299,0.7577885272229639,0.01610267630798798
coil20,ICL,0.9,100,512,1,0.05,250,0.6294791666666666,0.05093714496581565,0.747365516917217,0.02221696728409418
coil20,ICL,0.3,100,512,1,0.12,300,0.6294097222222222,0.04160659732509042,0.7449909898747301,0.018728179169220916
coil20,ICL,0.15,100,512,1,0.04,100,0.6293749999999999,0.03434664936396073,0.7605054542011249,0.011264673914183294
coil20,ICL,0.8,100,512,1,0.04,250,0.6293055555555556,0.03846344665256952,0.7462955628927979,0.01630695052764712
coil20,ICL,0.35,100,512,1,0.09,50,0.6291666666666668,0.031254629286744905,0.7055069912661185,0.015421839175821643
coil20,ICL,0.9,100,512,1,0.02,150,0.6291666666666667,0.03289351037349705,0.7619182240583486,0.015197490110085077
coil20,ICL,0.7,100,512,1,0.05,300,0.6291666666666667,0.03518579434170545,0.7506795273676407,0.014136640190391628
coil20,ICL,0.25,100,512,1,0.04,300,0.6290277777777777,0.03655483260852164,0.7592898301891049,0.015460935247940817
coil20,ICL,0.15,100,512,1,0.13,300,0.6289930555555556,0.03178847415527159,0.7642735772059,0.012182658402832456
coil20,ICL,0.85,100,512,1,0.04,100,0.6289236111111112,0.027137832452712226,0.721254864077517,0.013895296329020397
coil20,ICL,0.7,100,512,1,0.03,250,0.628888888888889,0.034810582017116155,0.761127815122349,0.017863835521876637
coil20,ICL,0.2,100,512,1,0.06,300,0.6287847222222223,0.041420263905000386,0.7538534632857825,0.017506192702219047
coil20,ICL,0.4,100,512,1,0.1,200,0.6287152777777778,0.038187673010862656,0.7503472834159027,0.019154941330920692
coil20,ICL,0.8,100,512,1,0.05,250,0.628576388888889,0.03174323330609704,0.7455425935360875,0.015821317907220668
coil20,ICL,0.4,100,512,1,0.08,150,0.6285763888888888,0.036215311068483684,0.7479435835330712,0.014716890029660607
coil20,ICL,0.5,100,512,1,0.08,300,0.6283680555555555,0.037009572788796956,0.7550332182273007,0.01806824062824808
coil20,ICL,0.5,100,512,1,0.08,300,0.6283680555555555,0.037009572788796956,0.7550332182273007,0.01806824062824808
coil20,ICL,0.7,100,512,1,0.1,250,0.6282986111111112,0.029664952451254417,0.7683823524412825,0.012051858944142098
coil20,ICL,0.4,100,512,1,0.07,200,0.6282986111111112,0.0386506061742748,0.7527141903112604,0.017668685865702263
coil20,ICL,0.2,100,512,1,0.09,50,0.6282986111111112,0.028330333276627977,0.7230130056611943,0.0102664702135131
coil20,ICL,0.75,100,512,1,0.11,200,0.6282638888888888,0.03718365798702833,0.7588285328092021,0.016743376660549144
coil20,ICL,0.45,100,512,1,0.09,200,0.6281597222222224,0.029312198924458688,0.7267189444352027,0.01224745625485624
coil20,ICL,0.7,100,512,1,0.03,300,0.628125,0.03519161886842159,0.7629201802665037,0.014516938270431956
coil20,ICL,1.0,100,512,1,0.07,250,0.628125,0.02551882550680798,0.7526756571701811,0.011639671741248398
coil20,ICL,0.7,100,512,1,0.09,200,0.6280555555555556,0.03499435029357075,0.747410739126313,0.015010111253300318
coil20,ICL,0.4,100,512,1,0.04,300,0.6280208333333335,0.031775121143565635,0.764029577667927,0.015189865102306898
coil20,ICL,0.1,100,512,1,0.04,100,0.6280208333333334,0.03112806070404071,0.7548346151680029,0.0167853622895591
coil20,ICL,0.1,100,512,1,0.04,100,0.6280208333333334,0.03112806070404071,0.7548346151680029,0.0167853622895591
coil20,ICL,0.4,100,512,1,0.02,250,0.6278819444444445,0.027934691354938562,0.7381052317081904,0.010903298722467869
coil20,ICL,0.15,100,512,1,0.06,250,0.6278472222222222,0.038353771222336255,0.7663969860629918,0.010418519557124698
coil20,ICL,0.1,100,512,1,0.09,250,0.6278472222222222,0.030587814410841754,0.7354874066014576,0.013941255186667336
coil20,ICL,0.1,100,512,1,0.09,250,0.6278472222222222,0.030587814410841754,0.7354874066014576,0.013941255186667336
coil20,ICL,1.0,100,512,1,0.1,250,0.6278125,0.020810722683908475,0.7437842602840152,0.013344513666218492
coil20,ICL,0.15,100,512,1,0.04,150,0.6276736111111111,0.03740747007638224,0.7540772196897995,0.01683770022962876
coil20,ICL,0.7,100,512,1,0.1,100,0.6276736111111111,0.02649856139089511,0.7473688414577567,0.012545417824996428
coil20,ICL,0.65,100,512,1,0.03,150,0.6275347222222222,0.0315634549421606,0.7530281303133732,0.01645612525653197
coil20,ICL,0.6,100,512,1,0.06,250,0.6275000000000001,0.0362706146152488,0.7485465970683306,0.010793265037155952
coil20,ICL,0.15,100,512,1,0.08,250,0.6274305555555557,0.027906386305018762,0.745656160945501,0.012692155501786918
coil20,ICL,0.1,100,512,1,0.15,250,0.6274305555555555,0.03308391932030714,0.7472231033214783,0.014239507926482963
coil20,ICL,0.1,100,512,1,0.15,250,0.6274305555555555,0.03308391932030714,0.7472231033214783,0.014239507926482963
coil20,ICL,0.9,100,512,1,0.07,250,0.6272916666666667,0.033318934969010276,0.7402500977499318,0.012025661359564576
coil20,ICL,0.8,100,512,1,0.08,100,0.6271875,0.029256866972495472,0.7339159954447576,0.014715573764977077
coil20,ICL,0.25,100,512,1,0.11,100,0.6271180555555556,0.03281459428942599,0.7428889743460945,0.012605508439780228
coil20,ICL,1.0,100,512,1,0.06,100,0.6270138888888888,0.039938646523275056,0.7336616997944951,0.017502367883418468
coil20,ICL,0.2,100,512,1,0.06,250,0.6269097222222221,0.030899168796753196,0.7522831557019958,0.010328510714510608
coil20,ICL,0.7,100,512,1,0.08,200,0.6268402777777778,0.02345256717337369,0.7613791316467298,0.010030322732387208
